account_value,date,daily_return
1000000.0,2024-01-01,
1000746.4693867187,2024-01-02,0.00074646938671874
996481.9254804687,2024-01-03,-0.00426136292927759
1000434.3155859375,2024-01-04,0.003966343999228128
1000321.2137890625,2024-01-05,-0.00011305269632699844
999409.5706289063,2024-01-06,-0.0009113504218341006
999088.9954960938,2024-01-07,-0.0003207645216072308
1020236.8961484375,2024-01-08,0.021167184052350407
1013543.7381445313,2024-01-09,-0.006560395952326381
1017890.0202890625,2024-01-10,0.004288203834683868
1015251.4784492188,2024-01-11,-0.0025921679034581757
976535.5122070312,2024-01-12,-0.03813436085936617
976363.2371640626,2024-01-13,-0.0001764145193033917
962720.922125,2024-01-14,-0.013972581637432313
972698.9149179688,2024-01-15,0.010364366831193905
982301.0513867189,2024-01-16,0.0098716430351522
975661.2089414063,2024-01-17,-0.006759478100872518
950448.3725390625,2024-01-18,-0.02584179443774315
956821.3682929688,2024-01-19,0.006705251897987097
957676.1639492188,2024-01-20,0.0008933701572477748
955238.4827382814,2024-01-21,-0.002545412846953421
912390.159609375,2024-01-22,-0.04485615257676545
919790.6913046876,2024-01-23,0.008111148084368969
924884.2069296876,2024-01-24,0.005537689903966081
921732.3631796876,2024-01-25,-0.0034078252459981417
963159.7381796876,2024-01-26,0.044945123611683346
969829.7772421876,2024-01-27,0.006925163914249577
967971.6366171876,2024-01-28,-0.0019159451159396212
995529.9881796876,2024-01-29,0.02847020565479519
988145.9803671876,2024-01-30,-0.007417162617071482
980005.8944296876,2024-01-31,-0.008237736224434355
990855.5897421876,2024-02-01,0.011071051076497751
993277.4803671876,2024-02-02,0.002444241774555822
989018.0741171876,2024-02-03,-0.004288233987168821
980027.3788046876,2024-02-04,-0.009090526804098276
981679.2694296876,2024-02-05,0.0016855555882682172
991051.3553671876,2024-02-06,0.009546993839387952
1018189.4725546876,2024-02-07,0.0273831593494418
1039823.0350546876,2024-02-08,0.021247089154948995
1080426.9569296876,2024-02-09,0.039048877074419286
1094156.6756796876,2024-02-10,0.012707678813398404
1105654.7694296876,2024-02-11,0.010508635559763224
1142269.4725546876,2024-02-12,0.033115855090903645
1137522.2850546876,2024-02-13,-0.004155926087548223
1183375.8709921876,2024-02-14,0.04031005505557683
1185836.7772421876,2024-02-15,0.002079564329748207
1190713.0428671876,2024-02-16,0.004112088373865674
1179774.4881796876,2024-02-17,-0.009186558216545904
1189884.6053671876,2024-02-18,0.008569533659860129
1182329.7538046876,2024-02-19,-0.006349230445055309
1193455.8241171876,2024-02-20,0.009410293766774158
1183650.5272421876,2024-02-21,-0.00821588589779021
1171897.9725546876,2024-02-22,-0.009929074855297482
1159291.4569296876,2024-02-23,-0.010757349121031656
1177752.8084921876,2024-02-24,0.015924685248172032
1181319.8163046876,2024-02-25,0.003028655747437048
1242681.4256796876,2024-02-26,0.0519432659370318
1299066.7381796876,2024-02-27,0.04537390785346296
1418293.9334921876,2024-02-28,0.09177911481250511
1389552.9959921876,2024-02-29,-0.020264443653955966
1416882.4959921876,2024-03-01,0.01966783568444308
1407845.2225546876,2024-03-02,-0.006378280106545842
1432870.7381796876,2024-03-03,0.017775757749554755
1546457.6834921876,2024-03-04,0.07927229043479556
1446814.9569296876,2024-03-05,-0.06443288272685765
1497538.2772421876,2024-03-06,0.03505860930560245
1515549.2303671876,2024-03-07,0.012027040242449383
1545790.6366171876,2024-03-08,0.01995409033507478
1550163.9959921876,2024-03-09,0.0028292055026097884
1561623.9334921876,2024-03-10,0.007392725885537743
1629914.5116171876,2024-03-11,0.04373048892269793
1615776.9334921876,2024-03-12,-0.008673815727287981
1651025.5741171876,2024-03-13,0.021815288914180053
1613913.6366171876,2024-03-14,-0.0224781118365438
1570071.5897421876,2024-03-15,-0.027165051388309935
1480121.1522421876,2024-03-16,-0.05729065992129079
1547782.3241171876,2024-03-17,0.04571326595292713
1529257.6366171876,2024-03-18,-0.01196853537564846
1405269.5897421876,2024-03-19,-0.08107727822060729
1537289.3553671876,2024-03-20,0.09394621970665473
1483999.1678671876,2024-03-21,-0.03466503382329833
1446321.3319296876,2024-03-22,-0.02538939155313058
1452557.0428671876,2024-03-23,0.004311428449430554
1522340.3553671876,2024-03-24,0.048041701937058034
1582282.4491171876,2024-03-25,0.0393749620698598
1582920.9647421876,2024-03-26,0.00040354086298322045
1571206.1366171876,2024-03-27,-0.007400766295939443
1599577.5428671876,2024-03-28,0.018057087220320955
1580830.7928671876,2024-03-29,-0.01171981319917581
1575385.2772421876,2024-03-30,-0.003444717581141843
1612528.8397421876,2024-03-31,0.023577446759577514
1576635.8397421876,2024-04-01,-0.02225882670460555
1483021.9725546876,2024-04-02,-0.059375706696359165
1494766.4491171876,2024-04-03,0.007919286955855975
1550383.1366171876,2024-04-04,0.03720761028108921
1535616.6678671876,2024-04-05,-0.009524399744323397
1558902.9803671876,2024-04-06,0.015164144143044789
1569164.7772421876,2024-04-07,0.006582703993921912
1619078.4803671876,2024-04-08,0.03180908968191565
1564246.9178671876,2024-04-09,-0.033865907777098525
1596121.9959921876,2024-04-10,0.020377267655710574
1584521.9803671876,2024-04-11,-0.007267624689169971
1521497.6522421876,2024-04-12,-0.03977497876703173
1447260.9725546876,2024-04-13,-0.04879184636144496
1489440.5584921876,2024-04-14,0.029144422973726103
1438565.2147421876,2024-04-15,-0.03415735086568539
1447049.5663046876,2024-04-16,0.005897787236583962
1391275.7850546876,2024-04-17,-0.03854310353198809
1440469.1600546876,2024-04-18,0.03535846417255528
1447747.1209921876,2024-04-19,0.005052493409316572
